ckpt,eval,metric,value,lower_is_better
19000,eval_source_emotion,RAVDESS_F1,0.525320387090596,False
19000,eval_source_emotion,RAVDESS_acc,0.5583333333333333,False
19000,eval_librispeech,WER_clean,0.05751786825579422,True
19000,eval_librispeech_other,WER_other,0.19910366476305738,True
19000,eval_text_retention,text_mean,0.9003451424672374,False
20000,eval_librispeech,CER_clean,0.026707415243672216,True
20000,eval_librispeech_other,CER_other,0.1172847455506783,True
20000,eval_clotho,Clotho_BLEU1,0.4538174538174538,False
20000,eval_clotho,Clotho_BLEU4,0.07995197452761274,False
20000,eval_source_emotion,DailyTalk_F1,0.37217915901992976,False
20000,eval_source_emotion,DailyTalk_acc,0.8166666666666667,False
20000,eval_esc50,ESC50_acc,0.802,False
20000,eval_source_emotion,EmoV_F1,0.7040336172809386,False
20000,eval_source_emotion,EmoV_acc,0.7642458100558659,False
20000,eval_fsd50k_map_seq,FSD50K_mAPma,0.24702208662369976,False
20000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.3262574842365513,False
20000,eval_listen,LISTEN_F1,0.12480209558581093,False
20000,eval_listen,LISTEN_acc,0.21922492401215807,False
20000,eval_listen_official,LISTENo_F1mean,0.12746614349659496,False
20000,eval_listen_official,LISTENo_WAmean,0.22094250738217247,False
20000,eval_source_emotion,MELD_F1,0.24295293934456388,False
20000,eval_source_emotion,MELD_acc,0.4724137931034483,False
20000,eval_source_emotion,RAVDESS_F1,0.5216378843146322,False
20000,eval_source_emotion,RAVDESS_acc,0.5375,False
20000,eval_librispeech,WER_clean,0.05817790936692628,True
20000,eval_librispeech_other,WER_other,0.20551416360954577,True
20000,eval_text_retention,text_mean,0.9032642014155114,False
21000,eval_librispeech,CER_clean,0.029193648351178644,True
21000,eval_librispeech_other,CER_other,0.12235496701412524,True
21000,eval_clotho,Clotho_BLEU1,0.44520608137797696,False
21000,eval_clotho,Clotho_BLEU4,0.07648841766341678,False
21000,eval_source_emotion,DailyTalk_F1,0.44110257496017585,False
21000,eval_source_emotion,DailyTalk_acc,0.8108333333333333,False
21000,eval_esc50,ESC50_acc,0.8285,False
21000,eval_source_emotion,EmoV_F1,0.6975398232023369,False
21000,eval_source_emotion,EmoV_acc,0.7608938547486034,False
21000,eval_fsd50k,FSD50K_F1ma,0.26903766401293816,False
21000,eval_fsd50k,FSD50K_F1mi,0.3985119436104948,False
21000,eval_fsd50k,FSD50K_Jacc,0.33468867414879166,False
21000,eval_fsd50k_map_seq,FSD50K_mAPma,0.26074026052588906,False
21000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.3080370461281604,False
21000,eval_listen,LISTEN_F1,0.1260012400382847,False
21000,eval_listen,LISTEN_acc,0.21466565349544073,False
21000,eval_listen_official,LISTENo_F1mean,0.11730597658799391,False
21000,eval_listen_official,LISTENo_WAmean,0.2144418411328744,False
21000,eval_source_emotion,MELD_F1,0.24353755759124146,False
21000,eval_source_emotion,MELD_acc,0.44980842911877394,False
21000,eval_source_emotion,RAVDESS_F1,0.5451737563114188,False
21000,eval_source_emotion,RAVDESS_acc,0.5666666666666667,False
21000,eval_librispeech,WER_clean,0.06145925660512569,True
21000,eval_librispeech_other,WER_other,0.21120608146439243,True
21000,eval_text_retention,text_mean,0.9008914565060504,False
22000,eval_librispeech,CER_clean,0.02898705591531135,True
22000,eval_librispeech_other,CER_other,0.1189809517151551,True
22000,eval_clotho,Clotho_BLEU1,0.45572491380874613,False
22000,eval_clotho,Clotho_BLEU4,0.0800987254595657,False
22000,eval_source_emotion,DailyTalk_F1,0.42505779200169275,False
22000,eval_source_emotion,DailyTalk_acc,0.8316666666666667,False
22000,eval_esc50,ESC50_acc,0.8315,False
22000,eval_source_emotion,EmoV_F1,0.6921528969428877,False
22000,eval_source_emotion,EmoV_acc,0.7536312849162011,False
22000,eval_fsd50k_map_seq,FSD50K_mAPma,0.26008823551601046,False
22000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.3324054067690987,False
22000,eval_listen,LISTEN_F1,0.13260528445966574,False
22000,eval_listen,LISTEN_acc,0.2275835866261398,False
22000,eval_listen_official,LISTENo_F1mean,0.12419891280556317,False
22000,eval_listen_official,LISTENo_WAmean,0.224892383323189,False
22000,eval_source_emotion,MELD_F1,0.24307877687384877,False
22000,eval_source_emotion,MELD_acc,0.45440613026819926,False
22000,eval_source_emotion,RAVDESS_F1,0.5388974946188876,False
22000,eval_source_emotion,RAVDESS_acc,0.5625,False
22000,eval_librispeech,WER_clean,0.06145925660512569,True
22000,eval_librispeech_other,WER_other,0.20836957755001703,True
22000,eval_text_retention,text_mean,0.9007327095319456,False
23000,eval_librispeech,CER_clean,0.02733075448982354,True
23000,eval_librispeech_other,CER_other,0.11708973703285341,True
23000,eval_clotho,Clotho_BLEU1,0.45270931577542484,False
23000,eval_clotho,Clotho_BLEU4,0.07540368378336368,False
23000,eval_source_emotion,DailyTalk_F1,0.3849214823951894,False
23000,eval_source_emotion,DailyTalk_acc,0.82,False
23000,eval_esc50,ESC50_acc,0.818,False
23000,eval_source_emotion,EmoV_F1,0.7129017360466368,False
23000,eval_source_emotion,EmoV_acc,0.7720670391061453,False
23000,eval_fsd50k_map_seq,FSD50K_mAPma,0.2064323179251114,False
23000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.3176638632306924,False
23000,eval_listen,LISTEN_F1,0.12344476975259358,False
23000,eval_listen,LISTEN_acc,0.22340425531914893,False
23000,eval_listen_official,LISTENo_F1mean,0.11098155168024615,False
23000,eval_listen_official,LISTENo_WAmean,0.20737393326463455,False
23000,eval_source_emotion,MELD_F1,0.23563030359953113,False
23000,eval_source_emotion,MELD_acc,0.4704980842911877,False
23000,eval_source_emotion,RAVDESS_F1,0.5141119174117682,False
23000,eval_source_emotion,RAVDESS_acc,0.5416666666666666,False
23000,eval_librispeech,WER_clean,0.05876251720821468,True
23000,eval_librispeech_other,WER_other,0.20619492454899588,True
23000,eval_text_retention,text_mean,0.9013880505463057,False
24000,eval_librispeech,CER_clean,0.027170467255098914,True
24000,eval_librispeech_other,CER_other,0.12331529197926287,True
24000,eval_clotho,Clotho_BLEU1,0.44374051931828323,False
24000,eval_clotho,Clotho_BLEU4,0.07010771194702184,False
24000,eval_source_emotion,DailyTalk_F1,0.3697931394057425,False
24000,eval_source_emotion,DailyTalk_acc,0.8108333333333333,False
24000,eval_esc50,ESC50_acc,0.8235,False
24000,eval_source_emotion,EmoV_F1,0.7045050627246738,False
24000,eval_source_emotion,EmoV_acc,0.7614525139664804,False
24000,eval_fsd50k_map_seq,FSD50K_mAPma,0.20976616727843367,False
24000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.3030433658584919,False
24000,eval_listen,LISTEN_F1,0.12879595219400114,False
24000,eval_listen,LISTEN_acc,0.21504559270516718,False
24000,eval_listen_official,LISTENo_F1mean,0.10950223885932764,False
24000,eval_listen_official,LISTENo_WAmean,0.2201601704382942,False
24000,eval_source_emotion,MELD_F1,0.23109243504125895,False
24000,eval_source_emotion,MELD_acc,0.446360153256705,False
24000,eval_source_emotion,RAVDESS_F1,0.5698427220504202,False
24000,eval_source_emotion,RAVDESS_acc,0.5916666666666667,False
24000,eval_librispeech,WER_clean,0.05946027495426858,True
24000,eval_librispeech_other,WER_other,0.21406149540486366,True
24000,eval_text_retention,text_mean,0.900743370528455,False
25000,eval_librispeech,CER_clean,0.02749816560164704,True
25000,eval_librispeech_other,CER_other,0.11812365011792496,True
25000,eval_clotho,Clotho_BLEU1,0.43301092602543434,False
25000,eval_clotho,Clotho_BLEU4,0.06869746870434093,False
25000,eval_clotho,Clotho_CIDEr,0.11599189972731098,False
25000,eval_source_emotion,DailyTalk_F1,0.36380839052402125,False
25000,eval_source_emotion,DailyTalk_acc,0.835,False
25000,eval_esc50,ESC50_acc,0.82,False
25000,eval_source_emotion,EmoV_F1,0.6977503926279575,False
25000,eval_source_emotion,EmoV_acc,0.7553072625698324,False
25000,eval_fsd50k_map_seq,FSD50K_mAPma,0.23947492520423405,False
25000,eval_fsd50k_map_seq,FSD50K_mAPmi,0.30806687061438853,False
25000,eval_listen,LISTEN_F1,0.13599510634290884,False
25000,eval_listen,LISTEN_acc,0.22872340425531915,False
25000,eval_listen_official,LISTENo_F1mean,0.10533703367541596,False
25000,eval_listen_official,LISTENo_WAmean,0.20711918951792177,False
25000,eval_source_emotion,MELD_F1,0.22902669918120155,False
25000,eval_source_emotion,MELD_acc,0.4379310344827586,False
25000,eval_source_emotion,RAVDESS_F1,0.5299935270944356,False
25000,eval_source_emotion,RAVDESS_acc,0.5416666666666666,False
25000,eval_librispeech,WER_clean,0.06004488279555698,True
25000,eval_librispeech_other,WER_other,0.20886123822850874,True
25000,eval_text_retention,text_mean,0.8979809265945677,False
