sample_idx,pos,gt_token,pred_token,tf_loss,free_loss,audio_only,is_eos,gt_eos_pos,pred_eos_pos
10,6, course, pain,0.652344,11.6875,False,False,57,35
10,7, for, a,16.5,5.875,False,False,57,35
10,8, mat, short,18.25,23.125,False,False,57,35
10,9,thew, moment,3.390625,17.375,False,False,57,35
10,10, c, i,10.1875,17.625,False,False,57,35
10,11,uth, tried,9.125,20.5,False,False,57,35
10,12,bert, to,0.011902,23.5,False,False,57,35
10,13, had, grab,19.5,19.875,False,False,57,35
10,14, never, a,10.75,17.25,False,False,57,35
10,15, been, handful,1.679688,15.5,False,False,57,35
10,16, known, of,0.632812,20.125,False,False,57,35
10,17, to, the,0.005402,18.25,False,False,57,35
10,18, volunteer, marble,13.375,15.5,False,False,57,35
10,19, information, and,16.25,13.625,False,False,57,35
10,20, about, find,7.84375,12.3125,False,False,57,35
10,21, anything, out,13.8125,11.6875,False,False,57,35
10,22, in, if,9.625,21.25,False,False,57,35
10,23, his, it,5.3125,26.75,False,False,57,35
10,24, whole, was,3.625,21.625,False,False,57,35
10,25, life, still,1.429688,19.75,False,False,57,35
10,26, and, there,0.006287,22.125,False,False,57,35
10,27, yet, but,0.644531,4.28125,False,False,57,35
10,28, here, with,8.75,10.125,False,False,57,35
10,29, was, only,0.115234,14.875,False,False,57,35
10,30, mat, a,11.375,22.25,False,False,57,35
10,31,thew, fleeting,0.178711,20.125,False,False,57,35
10,32, c, sensation,6.84375,11.625,False,False,57,35
10,33,uth, of,0.003677,24.0,False,False,57,35
10,34,bert, ,0.000729,22.375,False,False,57,35
10,35, at,<|im_end|>,9.9375,16.125,False,False,57,35
10,36, half,"
",18.25,30.5,False,False,57,35
10,37, past,<|im_start|>,13.125,37.75,False,False,57,35
10,38, three,assistant,4.96875,15.4375,False,False,57,35
10,39, on,"
",4.4375,26.875,False,False,57,35
10,40, the,<think>,6.65625,23.125,False,False,57,35
10,41, afternoon,"

",0.507812,27.375,False,False,57,35
10,42, of,</think>,2.21875,27.625,False,False,57,35
10,43, a,"

",5.5625,13.0,False,False,57,35
10,44, busy,No,6.15625,23.375,False,False,57,35
10,45, day,",",1.25,22.0,False,False,57,35
10,46, plac, you,19.75,15.875,False,False,57,35
10,47,id, couldn,2.890625,21.375,False,False,57,35
10,48,ly,'t,0.094727,24.0,False,False,57,35
10,49, driving, reach,9.9375,17.125,False,False,57,35
10,50, over, it,15.375,11.8125,False,False,57,35
10,51, the,.,1.875,9.3125,False,False,57,35
10,52, hollow, While,13.25,16.875,False,False,57,35
10,53, and, you,12.3125,12.875,False,False,57,35
10,54, up, gri,8.6875,15.0,False,False,57,35
10,55, the,pped,0.578125,16.0,False,False,57,35
10,56, hill, the,0.349609,22.0,False,False,57,35
10,57,<|im_end|>, stone,0.006989,14.0,False,True,57,35
11,0,and,He,7.4375,7.1875,True,False,55,22
11,1, his, had,13.75,15.25,False,False,55,22
11,2, best, to,17.125,17.875,False,False,55,22
11,3, suit, attach,16.875,15.9375,False,False,55,22
11,4, of, to,4.40625,17.125,False,False,55,22
11,5, clothes, this,2.71875,25.625,False,False,55,22
11,6, which, the,9.8125,12.75,False,False,55,22
11,7, was, greatest,6.3125,15.625,False,False,55,22
11,8, plain, possible,16.875,18.75,False,False,55,22
11,9, proof, label,19.875,24.625,False,False,55,22
11,10, that, and,8.0,9.5,False,False,55,22
11,11, he, I,0.001129,3.609375,False,False,55,22
11,12, was, had,0.503906,6.25,False,False,55,22
11,13, going, made,17.125,25.875,False,False,55,22
11,14, out, no,19.5,20.0,False,False,55,22
11,15, of, mistake,8.3125,16.5,False,False,55,22
11,16, av, in,10.875,26.125,False,False,55,22
11,17,on, calling,9.5625,20.125,False,False,55,22
11,18,lea, the,1.351562,23.25,False,False,55,22
11,19, and, man,6.3125,13.0,False,False,55,22
11,20, he, a,8.25,15.375,False,False,55,22
11,21, had, philosopher,1.695312,12.375,False,False,55,22
11,22, the,<|im_end|>,11.375,8.875,False,False,55,22
11,23, buggy,<|im_end|>,18.375,17.75,False,False,55,22
11,24, and,"
",3.9375,23.625,False,False,55,22
11,25, the,<|im_start|>,9.6875,19.375,False,False,55,22
11,26, sor,user,15.75,24.25,False,False,55,22
11,27,rel,"
",0.753906,24.75,False,False,55,22
11,28, mare,What,9.125,20.375,False,False,55,22
11,29, which, is,10.4375,18.5,False,False,55,22
11,30, bet, a,19.875,12.125,False,False,55,22
11,31,oken, philosopher,0.032227,21.25,False,False,55,22
11,32,ed, according,6e-05,20.625,False,False,55,22
11,33, that, to,14.5625,15.5625,False,False,55,22
11,34, he, the,0.000216,14.9375,False,False,55,22
11,35, was, man,0.000479,20.25,False,False,55,22
11,36, going, from,0.044678,14.375,False,False,55,22
11,37, a, port,16.25,7.6875,False,False,55,22
11,38, considerable, t,5.65625,14.25,False,False,55,22
11,39, distance,oul,0.001488,17.25,False,False,55,22
11,40, now,min,9.125,14.9375,False,False,55,22
11,41, where,?,14.8125,9.5,False,False,55,22
11,42, was,<|im_end|>,0.128906,17.125,False,False,55,22
11,43, mat,"
",17.125,33.25,False,False,55,22
11,44,thew,<|im_start|>,0.186523,38.75,False,False,55,22
11,45, c,"
",7.34375,26.25,False,False,55,22
11,46,uth,<|im_start|>,14.1875,30.125,False,False,55,22
11,47,bert,assistant,0.112793,18.125,False,False,55,22
11,48, going,"
",24.25,26.625,False,False,55,22
11,49, and,<think>,0.237305,30.5,False,False,55,22
11,50, why,"

",10.375,29.125,False,False,55,22
11,51, was,</think>,2.046875,27.875,False,False,55,22
11,52, he,"

",8.2e-05,29.125,False,False,55,22
11,53, going,A,7.21875,25.875,False,False,55,22
11,54, there, philosopher,2.65625,21.375,False,False,55,22
11,55,<|im_end|>, is,5.125,11.6875,False,True,55,22
12,0,had,but,10.75,10.5625,True,False,53,16
12,1, it, he,9.8125,5.71875,False,False,53,16
12,2, been, came,0.114258,18.0,False,False,53,16
12,3, any, round,11.6875,15.5,False,False,53,16
12,4, other, day,12.25,19.5,False,False,53,16
12,5, man, after,0.116211,21.5,False,False,53,16
12,6, in, day,10.3125,14.25,False,False,53,16
12,7, av, and,15.5625,11.375,False,False,53,16
12,8,on, covered,1.9375,20.625,False,False,53,16
12,9,lea, him,2.15625,26.0,False,False,53,16
12,10, miss, with,16.75,28.75,False,False,53,16
12,11,us, flowers,12.0,18.375,False,False,53,16
12,12, r, and,12.3125,22.5,False,False,53,16
12,13,achel, d,4.65625,21.25,False,False,53,16
12,14, def,ais,15.875,15.1875,False,False,53,16
12,15,t,ies,6.53125,38.25,False,False,53,16
12,16,ly,<|im_end|>,0.003265,19.75,False,False,53,16
12,17, putting,"
",7.09375,21.0,False,False,53,16
12,18, this,<|im_start|>,10.5,14.375,False,False,53,16
12,19, and,user,14.625,19.625,False,False,53,16
12,20, that,"
",9.25,27.125,False,False,53,16
12,21, together,I,1.09375,18.875,False,False,53,16
12,22, might, have,9.6875,7.34375,False,False,53,16
12,23, have, a,0.000311,12.3125,False,False,53,16
12,24, given, question,10.25,14.8125,False,False,53,16
12,25, a, about,12.0,26.0,False,False,53,16
12,26, pretty, the,11.5625,12.375,False,False,53,16
12,27, good, context,11.0,12.25,False,False,53,16
12,28, guess, of,5.5,24.5,False,False,53,16
12,29, as, this,5.3125,15.1875,False,False,53,16
12,30, to, passage,0.000452,18.625,False,False,53,16
12,31, both, and,12.0,13.5,False,False,53,16
12,32, questions, the,18.375,13.4375,False,False,53,16
12,33, but, answer,8.5,15.8125,False,False,53,16
12,34, mat, is,14.75,17.0,False,False,53,16
12,35,thew, in,3.5625,20.0,False,False,53,16
12,36, so, the,11.5625,15.75,False,False,53,16
12,37, rarely, text,10.5,19.125,False,False,53,16
12,38, went, itself,10.375,20.625,False,False,53,16
12,39, from,<|im_end|>,10.0,10.375,False,False,53,16
12,40, home,"
",3.71875,29.875,False,False,53,16
12,41, that,<|im_start|>,2.9375,19.375,False,False,53,16
12,42, it,assistant,7.5625,24.5,False,False,53,16
12,43, must,"
",7.75,18.375,False,False,53,16
12,44, be,<think>,3.40625,31.625,False,False,53,16
12,45, something,"
",7.78125,27.25,False,False,53,16
12,46, pressing,Thinking,17.0,21.625,False,False,53,16
12,47, and, Process,18.125,9.625,False,False,53,16
12,48, unusual,:,4.5,28.0,False,False,53,16
12,49, which,"

",15.0,28.25,False,False,53,16
12,50, was,1,5.46875,33.0,False,False,53,16
12,51, taking,.,12.5,31.75,False,False,53,16
12,52, him, ,3.390625,26.25,False,False,53,16
12,53,<|im_end|>, **,2.515625,21.5,False,True,53,16
13,0,he,he,0.007355,0.007568,True,False,58,58
13,1, was, was,0.000132,0.000168,False,False,58,58
13,2, the, the,1.2e-05,1.1e-05,False,False,58,58
13,3, shy, shy,0.010437,0.010742,False,False,58,58
13,4,est,est,0.002457,0.002075,False,False,58,58
13,5, man, man,0.001442,0.000923,False,False,58,58
13,6, alive, alive,0.002975,0.004456,False,False,58,58
13,7, and, and,0.004242,0.003906,False,False,58,58
13,8, hated, hated,0.014221,0.017944,False,False,58,58
13,9, to, to,8.7e-05,5.8e-05,False,False,58,58
13,10, have, have,0.001778,0.003067,False,False,58,58
13,11, to, to,6.2e-05,8.2e-05,False,False,58,58
13,12, go, go,0.000584,0.000599,False,False,58,58
13,13, among, among,0.007141,0.00589,False,False,58,58
13,14, strangers, strangers,0.003448,0.002914,False,False,58,58
13,15, or, or,0.000334,0.000273,False,False,58,58
13,16, to, to,7.4e-05,6e-05,False,False,58,58
13,17, any, any,0.00135,0.001137,False,False,58,58
13,18, place, place,0.00193,0.002258,False,False,58,58
13,19, where, where,0.00193,0.001968,False,False,58,58
13,20, he, he,0.000755,0.001343,False,False,58,58
13,21, might, might,0.007019,0.007507,False,False,58,58
13,22, have, have,0.000135,0.000194,False,False,58,58
13,23, to, to,3e-06,3e-06,False,False,58,58
13,24, talk, talk,0.00592,0.006592,False,False,58,58
13,25, mat, mat,0.004761,0.004761,False,False,58,58
13,26,thew,thew,0.022949,0.022949,False,False,58,58
13,27, dressed, dressed,0.013611,0.013611,False,False,58,58
13,28, up, up,0.000732,0.000732,False,False,58,58
13,29, with, with,0.008911,0.008911,False,False,58,58
13,30, a, a,3.3e-05,3.3e-05,False,False,58,58
13,31, white, white,0.005737,0.005737,False,False,58,58
13,32, collar, collar,0.038086,0.038086,False,False,58,58
13,33, and, and,0.000797,0.000797,False,False,58,58
13,34, driving, driving,0.005829,0.005829,False,False,58,58
13,35, in, in,0.001129,0.001129,False,False,58,58
13,36, a, a,0.000108,0.000108,False,False,58,58
13,37, buggy, buggy,0.012146,0.012146,False,False,58,58
13,38, was, was,0.002762,0.002762,False,False,58,58
13,39, something, something,0.001221,0.001221,False,False,58,58
13,40, that, that,9.7e-05,9.7e-05,False,False,58,58
13,41, didn, didn,0.003067,0.003067,False,False,58,58
13,42,'t,'t,0.000229,0.000229,False,False,58,58
13,43, happen, happen,0.007233,0.007233,False,False,58,58
13,44, often, often,0.004028,0.004028,False,False,58,58
13,45, miss, miss,0.015442,0.015442,False,False,58,58
13,46,us,us,0.003799,0.003799,False,False,58,58
13,47, r, r,0.001717,0.001717,False,False,58,58
13,48,achel,achel,0.020874,0.020874,False,False,58,58
13,49, ponder, ponder,0.028442,0.028442,False,False,58,58
13,50, as, as,0.016724,0.016724,False,False,58,58
13,51, she, she,0.000618,0.000618,False,False,58,58
13,52, might, might,0.015625,0.015625,False,False,58,58
13,53, could, could,0.006073,0.006073,False,False,58,58
13,54, make, make,0.001472,0.001472,False,False,58,58
13,55, nothing, nothing,0.001366,0.001366,False,False,58,58
13,56, of, of,6e-06,6e-06,False,False,58,58
13,57, it, it,2e-06,2e-06,False,False,58,58
13,58,<|im_end|>,<|im_end|>,0.001816,0.001816,False,True,58,58
14,0,and,i,4.96875,4.875,True,False,50,46
14,1, her, had,12.625,24.625,False,False,50,46
14,2, afternoon, no,17.75,18.75,False,False,50,46
14,3,'s, faith,14.8125,15.1875,False,False,50,46
14,4, enjoyment, in,14.375,26.125,False,False,50,46
14,5, was, the,12.75,14.3125,False,False,50,46
14,6, spoiled, writing,13.625,15.625,False,False,50,46
14,7, i, of,17.75,28.75,False,False,50,46
14,8,'ll, the,9.4375,16.25,False,False,50,46
14,9, just, mind,10.8125,14.75,False,False,50,46
14,10, step, unless,14.625,17.875,False,False,50,46
14,11, over, it,8.0625,30.125,False,False,50,46
14,12, to, were,0.294922,22.375,False,False,50,46
14,13, green, matched,19.625,19.25,False,False,50,46
14,14, g, with,18.25,23.25,False,False,50,46
14,15,ables, that,6.34375,26.0,False,False,50,46
14,16, after, of,6.9375,22.25,False,False,50,46
14,17, tea, the,12.875,23.875,False,False,50,46
14,18, and, hand,5.65625,14.375,False,False,50,46
14,19, find, today,9.4375,11.1875,False,False,50,46
14,20, out,",",9.625,11.5,False,False,50,46
14,21, from, said,21.375,18.375,False,False,50,46
14,22, mar, the,14.875,21.25,False,False,50,46
14,23,illa, master,9.25,16.5,False,False,50,46
14,24, where, of,14.5,18.25,False,False,50,46
14,25, he, the,10.0,20.5,False,False,50,46
14,26,'s, hospital,15.25,18.75,False,False,50,46
14,27, gone,",",2.515625,19.625,False,False,50,46
14,28, and, as,10.875,4.3125,False,False,50,46
14,29, why, I,8.625,20.875,False,False,50,46
14,30, the, was,7.65625,27.875,False,False,50,46
14,31, worthy, being,11.1875,11.0625,False,False,50,46
14,32, woman, led,9.0,23.0,False,False,50,46
14,33, finally, out,15.5625,15.4375,False,False,50,46
14,34, concluded, of,11.0,20.375,False,False,50,46
14,35, he, the,12.375,12.1875,False,False,50,46
14,36, doesn, town,18.875,20.0,False,False,50,46
14,37,'t,",",0.511719,20.0,False,False,50,46
14,38, generally, my,17.875,19.5,False,False,50,46
14,39, go, discussion,12.375,15.25,False,False,50,46
14,40, to, with,3.375,13.5625,False,False,50,46
14,41, town, this,7.875,20.0,False,False,50,46
14,42, this, stranger,6.96875,13.1875,False,False,50,46
14,43, time, was,6.96875,19.25,False,False,50,46
14,44, of, already,8.8125,4.59375,False,False,50,46
14,45, year, begun,16.125,17.875,False,False,50,46
14,46, and,<|im_end|>,8.9375,9.5625,False,False,50,46
14,47, he,"
",3.53125,28.875,False,False,50,46
14,48, never,<|im_start|>,5.3125,23.125,False,False,50,46
14,49, visits,assistant,8.875,19.875,False,False,50,46
14,50,<|im_end|>,"
",0.585938,6.96875,False,True,50,46
15,0,if,it,13.25,13.25,True,False,22,
15,1, he, came,1.039062,12.875,False,False,22,
15,2,'d, to,12.0625,22.25,False,False,22,
15,3, run, a,6.1875,15.8125,False,False,22,
15,4, out, head,2.171875,17.125,False,False,22,
15,5, of, when,0.00708,12.9375,False,False,22,
15,6, turn, the,11.9375,16.0,False,False,22,
15,7,ip, two,1.960938,22.25,False,False,22,
15,8, seed, began,8.4375,18.625,False,False,22,
15,9, he, playing,5.3125,14.8125,False,False,22,
15,10, wouldn, together,5.28125,13.5625,False,False,22,
15,11,'t, their,0.009644,16.375,False,False,22,
15,12, dress, music,15.1875,8.8125,False,False,22,
15,13, up, was,4.65625,9.625,False,False,22,
15,14, and, so,11.8125,12.8125,False,False,22,
15,15, take, discord,5.71875,17.0,False,False,22,
15,16, the,ant,2.1875,16.5,False,False,22,
15,17, buggy, it,7.34375,21.75,False,False,22,
15,18, to, was,0.65625,15.625,False,False,22,
15,19, go, unbearable,5.28125,13.8125,False,False,22,
15,20, for, to,5.1875,4.4375,False,False,22,
15,21, more, listen,8.75,15.125,False,False,22,
15,22,<|im_end|>, to,0.757812,6.125,False,True,22,
16,0,yet,his,10.625,10.5,True,False,64,34
16,1, something, face,17.75,16.375,False,False,64,34
16,2, must, was,14.1875,2.546875,False,False,64,34
16,3, have, mod,10.125,14.8125,False,False,64,34
16,4, happened,ish,2.171875,19.75,False,False,64,34
16,5, since, and,6.15625,8.875,False,False,64,34
16,6, last, his,19.625,15.125,False,False,64,34
16,7, night, manner,6.5625,19.25,False,False,64,34
16,8, to, qu,7.5,12.5625,False,False,64,34
16,9, start,ix,17.875,16.5,False,False,64,34
16,10, him,otic,4.1875,32.25,False,False,64,34
16,11, off, and,3.9375,17.375,False,False,64,34
16,12, i, his,14.875,13.0,False,False,64,34
16,13,'m, answers,19.125,15.75,False,False,64,34
16,14, clean, always,15.25,19.5,False,False,64,34
16,15, puzzled, brief,5.1875,14.625,False,False,64,34
16,16, that, and,10.3125,14.125,False,False,64,34
16,17,'s, essential,15.9375,13.9375,False,False,64,34
16,18, what, he,7.21875,8.5,False,False,64,34
16,19, and, seldom,9.3125,18.125,False,False,64,34
16,20, i, answered,6.25,20.125,False,False,64,34
16,21, won, more,18.0,16.125,False,False,64,34
16,22,'t, than,0.002777,25.25,False,False,64,34
16,23, know, one,11.1875,27.25,False,False,64,34
16,24, a, or,16.375,25.75,False,False,64,34
16,25, minute, two,9.875,31.75,False,False,64,34
16,26,'s, questions,20.0,25.25,False,False,64,34
16,27, peace, he,11.6875,16.625,False,False,64,34
16,28, of, seldom,17.375,15.9375,False,False,64,34
16,29, mind, disclosed,13.0,17.125,False,False,64,34
16,30, or, more,4.21875,18.625,False,False,64,34
16,31, conscience, than,10.4375,26.125,False,False,64,34
16,32, until, one,0.157227,23.125,False,False,64,34
16,33, i, answer,0.515625,18.75,False,False,64,34
16,34, know,<|im_end|>,1.335938,13.375,False,False,64,34
16,35, what,"
",0.01001,29.5,False,False,64,34
16,36, has,<|im_start|>,0.037598,28.25,False,False,64,34
16,37, taken,"
",11.875,24.125,False,False,64,34
16,38, mat,<|im_start|>,22.375,18.0,False,False,64,34
16,39,thew,"
",2.90625,21.875,False,False,64,34
16,40, c,<|im_start|>,12.25,23.875,False,False,64,34
16,41,uth,"
",6.03125,26.25,False,False,64,34
16,42,bert,<|im_end|>,0.679688,16.875,False,False,64,34
16,43, out,"
",24.375,29.875,False,False,64,34
16,44, of,<|im_start|>,0.474609,33.75,False,False,64,34
16,45, av,"
",13.5,23.875,False,False,64,34
16,46,on,<|im_end|>,2.703125,8.1875,False,False,64,34
16,47,lea,"
",12.9375,35.25,False,False,64,34
16,48, today,<|im_start|>,18.375,33.25,False,False,64,34
16,49, accordingly,<|im_end|>,16.375,18.875,False,False,64,34
16,50, after,"
",14.1875,28.25,False,False,64,34
16,51, tea,<|im_start|>,10.9375,37.0,False,False,64,34
16,52, miss,<|im_end|>,8.4375,21.5,False,False,64,34
16,53,us,"
",14.75,25.0,False,False,64,34
16,54, r,<|im_start|>,12.125,30.75,False,False,64,34
16,55,achel,<|im_end|>,6.1875,21.5,False,False,64,34
16,56, set,"
",15.1875,25.875,False,False,64,34
16,57, out,<|im_start|>,2.390625,27.875,False,False,64,34
16,58, she,<|im_end|>,15.125,23.125,False,False,64,34
16,59, had,"
",6.3125,24.625,False,False,64,34
16,60, not,<|im_start|>,11.0,34.0,False,False,64,34
16,61, far,<|im_end|>,11.875,20.5,False,False,64,34
16,62, to,"
",0.00264,20.875,False,False,64,34
16,63, go,<|im_start|>,0.009277,33.0,False,False,64,34
16,64,<|im_end|>,<|im_end|>,1.148438,0.032227,False,True,64,34
17,0,the,with,6.0,6.0625,True,False,59,6
17,1, big, a,10.875,20.75,False,False,59,6
17,2, ram, few,14.9375,13.5625,False,False,59,6
17,3,bling, of,10.625,19.25,False,False,59,6
17,4, orch, your,9.125,23.125,False,False,59,6
17,5,ard, friends,1.226562,18.125,False,False,59,6
17,6, emb,<|im_end|>,19.0,19.75,False,False,59,6
17,7,owered,"
",3.375,31.125,False,False,59,6
17,8, house,<|im_start|>,20.375,35.0,False,False,59,6
17,9, where,user,8.6875,18.125,False,False,59,6
17,10, the,"
",4.78125,17.125,False,False,59,6
17,11, c,what,13.625,29.0,False,False,59,6
17,12,uth, was,13.0,22.0,False,False,59,6
17,13,bert, her,1.414062,19.5,False,False,59,6
17,14,s, usual,0.679688,17.75,False,False,59,6
17,15, lived, method,3.34375,17.625,False,False,59,6
17,16, was, for,0.118652,14.25,False,False,59,6
17,17, a, dealing,10.75,13.6875,False,False,59,6
17,18, scant, with,10.0,22.5,False,False,59,6
17,19, quarter, men,10.75,19.0,False,False,59,6
17,20, of, when,3.171875,1.070312,False,False,59,6
17,21, a, she,0.984375,15.0625,False,False,59,6
17,22, mile, was,0.00209,17.875,False,False,59,6
17,23, up, on,16.25,15.3125,False,False,59,6
17,24, the, the,0.001068,0.632812,False,False,59,6
17,25, road, job,4.5,2.6875,False,False,59,6
17,26, from,?,10.3125,12.125,False,False,59,6
17,27, ly,<|im_end|>,19.25,21.25,False,False,59,6
17,28,nde,"
",8.1875,29.75,False,False,59,6
17,29,'s,<|im_start|>,0.003021,33.0,False,False,59,6
17,30, hollow,assistant,8.8125,19.875,False,False,59,6
17,31, to,"
",12.9375,15.125,False,False,59,6
17,32, be,<think>,13.25,26.125,False,False,59,6
17,33, sure,"

",2.5,20.75,False,False,59,6
17,34, the,</think>,2.609375,26.5,False,False,59,6
17,35, long, she,12.75,18.125,False,False,59,6
17,36, lane, wouldn,9.75,25.5,False,False,59,6
17,37, made,'t,16.0,31.25,False,False,59,6
17,38, it, sit,2.03125,15.5625,False,False,59,6
17,39, a, down,2.4375,17.375,False,False,59,6
17,40, good, with,5.0625,17.875,False,False,59,6
17,41, deal, a,8.9375,30.5,False,False,59,6
17,42, further, man,11.6875,10.9375,False,False,59,6
17,43, mat, who,18.375,30.125,False,False,59,6
17,44,thew, had,4.125,25.0,False,False,59,6
17,45, c, refused,0.186523,13.4375,False,False,59,6
17,46,uth, her,0.000134,39.25,False,False,59,6
17,47,bert, twice,0.001663,20.25,False,False,59,6
17,48,'s,<|im_end|>,5.6875,17.125,False,False,59,6
17,49, father,"
",8.8125,40.0,False,False,59,6
17,50, as,<|im_start|>,16.5,27.5,False,False,59,6
17,51, shy,user,15.6875,30.75,False,False,59,6
17,52, and,"
",11.3125,21.75,False,False,59,6
17,53, silent,what,9.0,20.0,False,False,59,6
17,54, as, was,1.703125,12.375,False,False,59,6
17,55, his, her,4.0625,7.21875,False,False,59,6
17,56, son, usual,6.59375,15.6875,False,False,59,6
17,57, after, method,17.625,16.125,False,False,59,6
17,58, him, for,8.8125,21.5,False,False,59,6
17,59,<|im_end|>, dealing,0.000456,17.625,False,True,59,6
18,0,had,had,0.000292,0.000423,True,False,47,47
18,1, got, got,0.023438,0.02124,False,False,47,47
18,2, as, as,0.000389,0.000351,False,False,47,47
18,3, far, far,0.000763,0.00079,False,False,47,47
18,4, away, away,0.010803,0.011841,False,False,47,47
18,5, as, as,0.002472,0.002472,False,False,47,47
18,6, he, he,0.002594,0.002518,False,False,47,47
18,7, possibly, possibly,0.040039,0.041504,False,False,47,47
18,8, could, could,0.00161,0.001434,False,False,47,47
18,9, from, from,9.7e-05,4.5e-05,False,False,47,47
18,10, his, his,2.9e-05,3.6e-05,False,False,47,47
18,11, fellow, fellow,0.02771,0.031982,False,False,47,47
18,12, men, men,0.039307,0.036377,False,False,47,47
18,13, without, without,0.001366,0.001816,False,False,47,47
18,14, actually, actually,0.007812,0.008179,False,False,47,47
18,15, ret, ret,0.004974,0.005585,False,False,47,47
18,16,reating,reating,0.000121,0.000102,False,False,47,47
18,17, into, into,0.017212,0.017212,False,False,47,47
18,18, the, the,3e-06,3e-06,False,False,47,47
18,19, woods, woods,0.01532,0.016479,False,False,47,47
18,20, when, when,0.003906,0.002869,False,False,47,47
18,21, he, he,0.000469,0.000423,False,False,47,47
18,22, founded, founded,0.02478,0.025635,False,False,47,47
18,23, his, his,6.3e-05,6.5e-05,False,False,47,47
18,24, hom, hom,0.006775,0.005798,False,False,47,47
18,25,estead,estead,0.039551,0.035645,False,False,47,47
18,26, green, green,0.016235,0.016357,False,False,47,47
18,27, g, g,0.004639,0.005402,False,False,47,47
18,28,ables,ables,0.065918,0.0625,False,False,47,47
18,29, was, was,0.000121,0.000104,False,False,47,47
18,30, built, built,0.003784,0.003784,False,False,47,47
18,31, at, at,0.000874,0.000874,False,False,47,47
18,32, the, the,0.008972,0.008972,False,False,47,47
18,33, fur, fur,0.001442,0.001442,False,False,47,47
18,34,thest,thest,8.2e-05,8.2e-05,False,False,47,47
18,35, edge, edge,0.002701,0.002701,False,False,47,47
18,36, of, of,0.000181,0.000181,False,False,47,47
18,37, his, his,0.000446,0.000446,False,False,47,47
18,38, cleared, cleared,0.0177,0.0177,False,False,47,47
18,39, land, land,0.011963,0.011963,False,False,47,47
18,40, and, and,0.000561,0.000561,False,False,47,47
18,41, there, there,0.001663,0.001663,False,False,47,47
18,42, it, it,0.000265,0.000265,False,False,47,47
18,43, was, was,0.00095,0.00095,False,False,47,47
18,44, to, to,0.014465,0.014465,False,False,47,47
18,45, this, this,0.000201,0.000201,False,False,47,47
18,46, day, day,0.000176,0.000176,False,False,47,47
18,47,<|im_end|>,<|im_end|>,0.001137,0.001137,False,True,47,47
19,0,bare,she,15.625,15.5625,True,False,58,44
19,1,ly, sc,0.00021,15.0,False,False,58,44
19,2, visible,amp,18.25,21.625,False,False,58,44
19,3, from,ed,16.125,23.5,False,False,58,44
19,4, the, the,2.390625,0.330078,False,False,58,44
19,5, main, act,17.375,17.75,False,False,58,44
19,6, road, by,0.28125,20.0,False,False,58,44
19,7, along, not,9.5,14.25,False,False,58,44
19,8, which, writing,15.0,18.875,False,False,58,44
19,9, all, more,23.0,14.3125,False,False,58,44
19,10, the,.,2.953125,11.3125,False,False,58,44
19,11, other, The,7.21875,16.375,False,False,58,44
19,12, av, child,17.25,20.25,False,False,58,44
19,13,on,'s,5.28125,21.875,False,False,58,44
19,14,lea, logic,6.3125,24.0,False,False,58,44
19,15, houses, was,0.043213,20.125,False,False,58,44
19,16, were, that,2.828125,18.5,False,False,58,44
19,17, so, the,14.25,15.5625,False,False,58,44
19,18, soci, sun,16.625,17.25,False,False,58,44
19,19,ably, rose,2.015625,23.5,False,False,58,44
19,20, situated, whenever,3.015625,16.0,False,False,58,44
19,21, miss, he,21.0,23.625,False,False,58,44
19,22,us, woke,12.125,23.75,False,False,58,44
19,23, r, up,10.3125,20.5,False,False,58,44
19,24,achel, and,8.5625,27.875,False,False,58,44
19,25, ly, noticed,18.0,17.5,False,False,58,44
19,26,nde, it,3.03125,23.0,False,False,58,44
19,27, did, first,10.5625,14.3125,False,False,58,44
19,28, not,.,0.001282,8.25,False,False,58,44
19,29, call, The,20.375,18.375,False,False,58,44
19,30, living, others,18.125,8.6875,False,False,58,44
19,31, in, had,0.648438,16.5,False,False,58,44
19,32, such, been,9.1875,14.9375,False,False,58,44
19,33, a, going,0.018555,16.125,False,False,58,44
19,34, place, to,11.9375,16.25,False,False,58,44
19,35, living, bed,14.375,13.125,False,False,58,44
19,36, at, while,7.9375,14.875,False,False,58,44
19,37, all, he,8.8e-05,13.3125,False,False,58,44
19,38, it, had,13.6875,18.25,False,False,58,44
19,39,'s, been,15.125,18.25,False,False,58,44
19,40, just, up,2.578125,20.625,False,False,58,44
19,41, staying, watching,12.1875,7.875,False,False,58,44
19,42, that, the,21.125,14.25,False,False,58,44
19,43,'s, window,2.078125,20.375,False,False,58,44
19,44, what,<|im_end|>,13.4375,19.875,False,False,58,44
19,45, she,"
",4.625,28.75,False,False,58,44
19,46, said,<|endoftext|>,16.375,17.25,False,False,58,44
19,47, as,#,15.9375,14.6875,False,False,58,44
19,48, she,2,0.00354,16.75,False,False,58,44
19,49, stepped,2,7.5,18.0,False,False,58,44
19,50, along,6,13.4375,14.375,False,False,58,44
19,51, the,6,2.578125,9.6875,False,False,58,44
19,52, deep,6,16.5,9.625,False,False,58,44
19,53, rut,#,4.40625,17.375,False,False,58,44
19,54,ted,  ,1.78125,21.25,False,False,58,44
19,55, grass, ;,21.625,12.125,False,False,58,44
19,56,y, image,7.875,12.8125,False,False,58,44
19,57, lane,;,2.921875,9.5,False,False,58,44
